timestamp,cost_eur,forced_kwh,smart_kwh,total_kwh,soc_kwh,isp,smart_triggered,month,strategy,date
2025-11-13 12:00:00,0.0,0.0,0.0,0.0,29.0,56.32,False,11,S_BE_opt,2025-11-13
2025-11-13 12:15:00,0.0,0.0,0.0,0.0,29.0,40.14,False,11,S_BE_opt,2025-11-13
2025-11-13 12:30:00,0.0,0.0,0.0,0.0,29.0,53.12,False,11,S_BE_opt,2025-11-13
2025-11-13 12:45:00,0.0,0.0,0.0,0.0,29.0,18.99,False,11,S_BE_opt,2025-11-13
2025-11-13 13:00:00,0.0,0.0,0.0,0.0,29.0,271.94,False,11,S_BE_opt,2025-11-13
2025-11-13 13:15:00,0.0,0.0,0.0,0.0,29.0,346.04,False,11,S_BE_opt,2025-11-13
2025-11-13 13:30:00,0.0,0.0,0.0,0.0,29.0,168.88,False,11,S_BE_opt,2025-11-13
2025-11-13 13:45:00,0.0,0.0,0.0,0.0,29.0,69.53,False,11,S_BE_opt,2025-11-13
2025-11-13 14:00:00,0.0,0.0,0.0,0.0,29.0,248.17,False,11,S_BE_opt,2025-11-13
2025-11-13 14:15:00,0.0,0.0,0.0,0.0,29.0,192.95,False,11,S_BE_opt,2025-11-13
2025-11-13 14:30:00,0.0,0.0,0.0,0.0,29.0,221.0,False,11,S_BE_opt,2025-11-13
2025-11-13 14:45:00,0.0,0.0,0.0,0.0,29.0,100.42,False,11,S_BE_opt,2025-11-13
2025-11-13 15:00:00,0.0,0.0,0.0,0.0,29.0,154.55,False,11,S_BE_opt,2025-11-13
2025-11-13 15:15:00,0.0,0.0,0.0,0.0,29.0,93.68,False,11,S_BE_opt,2025-11-13
2025-11-13 15:30:00,0.0,0.0,0.0,0.0,29.0,78.72,False,11,S_BE_opt,2025-11-13
2025-11-13 15:45:00,0.0,0.0,0.0,0.0,29.0,84.93,False,11,S_BE_opt,2025-11-13
2025-11-13 16:00:00,-0.0,0.0,0.0,0.0,29.0,-26.44,False,11,S_BE_opt,2025-11-13
2025-11-13 16:15:00,0.0,0.0,0.0,0.0,29.0,10.38,False,11,S_BE_opt,2025-11-13
2025-11-13 16:30:00,0.0324775,0.0,2.75,2.75,31.75,11.81,True,11,S_BE_opt,2025-11-13
2025-11-13 16:45:00,0.064955,0.0,2.75,2.75,34.5,23.62,True,11,S_BE_opt,2025-11-13
2025-11-13 17:00:00,0.07898,0.0,2.75,2.75,37.25,28.72,True,11,S_BE_opt,2025-11-13
2025-11-13 17:15:00,0.090365,0.0,2.75,2.75,40.0,32.86,True,11,S_BE_opt,2025-11-13
2025-11-13 17:30:00,0.0,0.0,0.0,0.0,40.0,36.69,False,11,S_BE_opt,2025-11-13
2025-11-13 17:45:00,0.0,0.0,0.0,0.0,40.0,40.95,False,11,S_BE_opt,2025-11-13
2025-11-13 18:00:00,0.0,0.0,0.0,0.0,38.125,24.11,False,11,S_BE_opt,2025-11-13
2025-11-13 18:15:00,0.0,0.0,0.0,0.0,36.25,31.76,False,11,S_BE_opt,2025-11-13
2025-11-13 18:30:00,0.0,0.0,0.0,0.0,34.375,21.81,False,11,S_BE_opt,2025-11-13
2025-11-13 18:45:00,0.0,0.0,0.0,0.0,32.5,32.61,False,11,S_BE_opt,2025-11-13
2025-11-13 19:00:00,0.0,0.0,0.0,0.0,32.5,35.25,False,11,S_BE_opt,2025-11-13
2025-11-13 19:15:00,0.0,0.0,0.0,0.0,32.5,32.67,False,11,S_BE_opt,2025-11-13
2025-11-13 19:30:00,0.0,0.0,0.0,0.0,32.5,20.28,False,11,S_BE_opt,2025-11-13
2025-11-13 19:45:00,-0.0,0.0,0.0,0.0,32.5,-91.21,False,11,S_BE_opt,2025-11-13
2025-11-13 20:00:00,-0.0,0.0,0.0,0.0,32.5,-46.13,False,11,S_BE_opt,2025-11-13
2025-11-13 20:15:00,0.0,0.0,0.0,0.0,32.5,15.31,False,11,S_BE_opt,2025-11-13
2025-11-13 20:30:00,0.0,0.0,0.0,0.0,32.5,3.24,False,11,S_BE_opt,2025-11-13
2025-11-13 20:45:00,-0.0,0.0,0.0,0.0,32.5,-92.87,False,11,S_BE_opt,2025-11-13
2025-11-13 21:00:00,0.0,0.0,0.0,0.0,32.5,28.74,False,11,S_BE_opt,2025-11-13
2025-11-13 21:15:00,0.0,0.0,0.0,0.0,32.5,25.53,False,11,S_BE_opt,2025-11-13
2025-11-13 21:30:00,0.0,0.0,0.0,0.0,32.5,14.61,False,11,S_BE_opt,2025-11-13
2025-11-13 21:45:00,0.0,0.0,0.0,0.0,32.5,11.97,False,11,S_BE_opt,2025-11-13
2025-11-13 22:00:00,0.0,0.0,0.0,0.0,32.5,30.38,False,11,S_BE_opt,2025-11-13
2025-11-13 22:15:00,0.0,0.0,0.0,0.0,32.5,11.68,False,11,S_BE_opt,2025-11-13
2025-11-13 22:30:00,0.0,0.0,0.0,0.0,32.5,21.54,False,11,S_BE_opt,2025-11-13
2025-11-13 22:45:00,0.0,0.0,0.0,0.0,32.5,10.18,False,11,S_BE_opt,2025-11-13
2025-11-13 23:00:00,0.0,0.0,0.0,0.0,32.5,71.88,False,11,S_BE_opt,2025-11-13
2025-11-13 23:15:00,0.0,0.0,0.0,0.0,32.5,59.64,False,11,S_BE_opt,2025-11-13
2025-11-13 23:30:00,0.0,0.0,0.0,0.0,32.5,11.47,False,11,S_BE_opt,2025-11-13
2025-11-13 23:45:00,0.0,0.0,0.0,0.0,32.5,11.51,False,11,S_BE_opt,2025-11-13
2025-11-14 00:00:00,0.0,0.0,0.0,0.0,32.5,11.47,False,11,S_BE_opt,2025-11-14
2025-11-14 00:15:00,0.0,0.0,0.0,0.0,32.5,9.43,False,11,S_BE_opt,2025-11-14
2025-11-14 00:30:00,0.0,0.0,0.0,0.0,32.5,6.65,False,11,S_BE_opt,2025-11-14
2025-11-14 00:45:00,0.012649999999999998,0.0,2.75,2.75,35.25,4.6,True,11,S_BE_opt,2025-11-14
2025-11-14 01:00:00,0.0,0.0,0.0,0.0,35.25,3.17,False,11,S_BE_opt,2025-11-14
2025-11-14 01:15:00,0.0,0.0,0.0,0.0,35.25,3.15,False,11,S_BE_opt,2025-11-14
2025-11-14 01:30:00,0.0,0.0,0.0,0.0,35.25,3.15,False,11,S_BE_opt,2025-11-14
2025-11-14 01:45:00,0.0,0.0,0.0,0.0,35.25,3.15,False,11,S_BE_opt,2025-11-14
2025-11-14 02:00:00,0.0,0.0,0.0,0.0,35.25,3.15,False,11,S_BE_opt,2025-11-14
2025-11-14 02:15:00,0.0,0.0,0.0,0.0,35.25,3.15,False,11,S_BE_opt,2025-11-14
2025-11-14 02:30:00,0.0,0.0,0.0,0.0,35.25,3.15,False,11,S_BE_opt,2025-11-14
2025-11-14 02:45:00,0.0,0.0,0.0,0.0,35.25,2.01,False,11,S_BE_opt,2025-11-14
2025-11-14 03:00:00,-0.0,0.0,0.0,0.0,35.25,-0.89,False,11,S_BE_opt,2025-11-14
2025-11-14 03:15:00,-0.0,0.0,0.0,0.0,35.25,-1.25,False,11,S_BE_opt,2025-11-14
2025-11-14 03:30:00,-0.0,0.0,0.0,0.0,35.25,-1.25,False,11,S_BE_opt,2025-11-14
2025-11-14 03:45:00,-0.0,0.0,0.0,0.0,35.25,-0.48,False,11,S_BE_opt,2025-11-14
2025-11-14 04:00:00,0.00209,0.0,2.75,2.75,38.0,0.76,True,11,S_BE_opt,2025-11-14
2025-11-14 04:15:00,-0.0,0.0,0.0,0.0,38.0,-1.92,False,11,S_BE_opt,2025-11-14
2025-11-14 04:30:00,-0.0,0.0,0.0,0.0,38.0,-13.39,False,11,S_BE_opt,2025-11-14
2025-11-14 04:45:00,-0.08494750000000001,0.0,2.75,2.75,40.75,-30.89,True,11,S_BE_opt,2025-11-14
2025-11-14 05:00:00,0.013529999999999999,0.0,2.75,2.75,43.5,4.92,True,11,S_BE_opt,2025-11-14
2025-11-14 05:15:00,0.0,0.0,0.0,0.0,43.5,0.36,False,11,S_BE_opt,2025-11-14
2025-11-14 05:30:00,0.0,0.0,0.0,0.0,43.5,2.34,False,11,S_BE_opt,2025-11-14
2025-11-14 05:45:00,0.0,0.0,0.0,0.0,43.5,2.02,False,11,S_BE_opt,2025-11-14
2025-11-14 06:00:00,0.0,0.0,0.0,0.0,41.625,2.18,False,11,S_BE_opt,2025-11-14
2025-11-14 06:15:00,0.0,0.0,0.0,0.0,39.75,1.92,False,11,S_BE_opt,2025-11-14
2025-11-14 06:30:00,-0.0,0.0,0.0,0.0,37.875,-0.58,False,11,S_BE_opt,2025-11-14
2025-11-14 06:45:00,-0.0,0.0,0.0,0.0,36.0,-1.11,False,11,S_BE_opt,2025-11-14
2025-11-14 07:00:00,0.0,0.0,0.0,0.0,36.0,5.56,False,11,S_BE_opt,2025-11-14
2025-11-14 07:15:00,0.0,0.0,0.0,0.0,36.0,32.1,False,11,S_BE_opt,2025-11-14
2025-11-14 07:30:00,0.0,0.0,0.0,0.0,36.0,36.61,False,11,S_BE_opt,2025-11-14
2025-11-14 07:45:00,0.0,0.0,0.0,0.0,36.0,44.58,False,11,S_BE_opt,2025-11-14
2025-11-14 08:00:00,0.0,0.0,0.0,0.0,36.0,38.53,False,11,S_BE_opt,2025-11-14
2025-11-14 08:15:00,0.0,0.0,0.0,0.0,36.0,65.84,False,11,S_BE_opt,2025-11-14
2025-11-14 08:30:00,0.0,0.0,0.0,0.0,36.0,47.17,False,11,S_BE_opt,2025-11-14
2025-11-14 08:45:00,0.0,0.0,0.0,0.0,36.0,104.46,False,11,S_BE_opt,2025-11-14
2025-11-14 09:00:00,0.0,0.0,0.0,0.0,36.0,100.0,False,11,S_BE_opt,2025-11-14
2025-11-14 09:15:00,0.0,0.0,0.0,0.0,36.0,79.03,False,11,S_BE_opt,2025-11-14
2025-11-14 09:30:00,0.0,0.0,0.0,0.0,36.0,64.18,False,11,S_BE_opt,2025-11-14
2025-11-14 09:45:00,0.0,0.0,0.0,0.0,36.0,59.56,False,11,S_BE_opt,2025-11-14
2025-11-14 10:00:00,0.0,0.0,0.0,0.0,36.0,70.54,False,11,S_BE_opt,2025-11-14
2025-11-14 10:15:00,0.0,0.0,0.0,0.0,36.0,67.34,False,11,S_BE_opt,2025-11-14
2025-11-14 10:30:00,0.0,0.0,0.0,0.0,36.0,57.83,False,11,S_BE_opt,2025-11-14
2025-11-14 10:45:00,0.0,0.0,0.0,0.0,36.0,67.46,False,11,S_BE_opt,2025-11-14
2025-11-14 11:00:00,0.0,0.0,0.0,0.0,36.0,80.9,False,11,S_BE_opt,2025-11-14
2025-11-14 11:15:00,0.0,0.0,0.0,0.0,36.0,66.31,False,11,S_BE_opt,2025-11-14
2025-11-14 11:30:00,0.0,0.0,0.0,0.0,36.0,60.98,False,11,S_BE_opt,2025-11-14
2025-11-14 11:45:00,0.0,0.0,0.0,0.0,36.0,38.28,False,11,S_BE_opt,2025-11-14
2025-11-14 12:00:00,0.0,0.0,0.0,0.0,36.0,22.68,False,11,S_BE_opt,2025-11-14
2025-11-14 12:15:00,0.0,0.0,0.0,0.0,36.0,40.27,False,11,S_BE_opt,2025-11-14
2025-11-14 12:30:00,0.0,0.0,0.0,0.0,36.0,62.09,False,11,S_BE_opt,2025-11-14
2025-11-14 12:45:00,0.0,0.0,0.0,0.0,36.0,80.95,False,11,S_BE_opt,2025-11-14
2025-11-14 13:00:00,0.0,0.0,0.0,0.0,36.0,80.95,False,11,S_BE_opt,2025-11-14
2025-11-14 13:15:00,0.0,0.0,0.0,0.0,36.0,44.95,False,11,S_BE_opt,2025-11-14
2025-11-14 13:30:00,0.0,0.0,0.0,0.0,36.0,17.82,False,11,S_BE_opt,2025-11-14
2025-11-14 13:45:00,0.0,0.0,0.0,0.0,36.0,22.96,False,11,S_BE_opt,2025-11-14
2025-11-14 14:00:00,0.0,0.0,0.0,0.0,36.0,23.9,False,11,S_BE_opt,2025-11-14
2025-11-14 14:15:00,0.0,0.0,0.0,0.0,36.0,23.04,False,11,S_BE_opt,2025-11-14
2025-11-14 14:30:00,0.0,0.0,0.0,0.0,36.0,25.67,False,11,S_BE_opt,2025-11-14
2025-11-14 14:45:00,0.0,0.0,0.0,0.0,36.0,25.38,False,11,S_BE_opt,2025-11-14
2025-11-14 15:00:00,0.0,0.0,0.0,0.0,36.0,20.65,False,11,S_BE_opt,2025-11-14
2025-11-14 15:15:00,0.0,0.0,0.0,0.0,36.0,20.3,False,11,S_BE_opt,2025-11-14
2025-11-14 15:30:00,0.054752499999999996,0.0,2.75,2.75,38.75,19.91,True,11,S_BE_opt,2025-11-14
2025-11-14 15:45:00,-0.06611,0.0,2.75,2.75,41.5,-24.04,True,11,S_BE_opt,2025-11-14
2025-11-14 16:00:00,0.0628375,0.0,2.75,2.75,44.25,22.85,True,11,S_BE_opt,2025-11-14
2025-11-14 16:15:00,0.0,0.0,0.0,0.0,44.25,22.45,False,11,S_BE_opt,2025-11-14
2025-11-14 16:30:00,0.0,0.0,0.0,0.0,44.25,14.58,False,11,S_BE_opt,2025-11-14
2025-11-14 16:45:00,-0.0,0.0,0.0,0.0,44.25,-2.19,False,11,S_BE_opt,2025-11-14
2025-11-14 17:00:00,0.0,0.0,0.0,0.0,44.25,44.31,False,11,S_BE_opt,2025-11-14
2025-11-14 17:15:00,0.0,0.0,0.0,0.0,44.25,48.09,False,11,S_BE_opt,2025-11-14
2025-11-14 17:30:00,0.0,0.0,0.0,0.0,44.25,46.78,False,11,S_BE_opt,2025-11-14
2025-11-14 17:45:00,0.0,0.0,0.0,0.0,44.25,39.17,False,11,S_BE_opt,2025-11-14
2025-11-14 18:00:00,0.0,0.0,0.0,0.0,42.375,38.27,False,11,S_BE_opt,2025-11-14
2025-11-14 18:15:00,0.0,0.0,0.0,0.0,40.5,35.87,False,11,S_BE_opt,2025-11-14
2025-11-14 18:30:00,0.0,0.0,0.0,0.0,38.625,35.9,False,11,S_BE_opt,2025-11-14
2025-11-14 18:45:00,0.0,0.0,0.0,0.0,36.75,63.47,False,11,S_BE_opt,2025-11-14
2025-11-14 19:00:00,0.0,0.0,0.0,0.0,36.75,104.34,False,11,S_BE_opt,2025-11-14
2025-11-14 19:15:00,0.0,0.0,0.0,0.0,36.75,87.15,False,11,S_BE_opt,2025-11-14
2025-11-14 19:30:00,0.0,0.0,0.0,0.0,36.75,51.02,False,11,S_BE_opt,2025-11-14
2025-11-14 19:45:00,0.0,0.0,0.0,0.0,36.75,59.62,False,11,S_BE_opt,2025-11-14
2025-11-14 20:00:00,0.0,0.0,0.0,0.0,36.75,70.69,False,11,S_BE_opt,2025-11-14
2025-11-14 20:15:00,0.0,0.0,0.0,0.0,36.75,79.31,False,11,S_BE_opt,2025-11-14
2025-11-14 20:30:00,0.0,0.0,0.0,0.0,36.75,79.92,False,11,S_BE_opt,2025-11-14
2025-11-14 20:45:00,0.0,0.0,0.0,0.0,36.75,81.19,False,11,S_BE_opt,2025-11-14
2025-11-14 21:00:00,0.0,0.0,0.0,0.0,36.75,79.47,False,11,S_BE_opt,2025-11-14
2025-11-14 21:15:00,0.0,0.0,0.0,0.0,36.75,79.93,False,11,S_BE_opt,2025-11-14
2025-11-14 21:30:00,0.0,0.0,0.0,0.0,36.75,78.11,False,11,S_BE_opt,2025-11-14
2025-11-14 21:45:00,0.0,0.0,0.0,0.0,36.75,77.88,False,11,S_BE_opt,2025-11-14
2025-11-14 22:00:00,0.0,0.0,0.0,0.0,36.75,77.32,False,11,S_BE_opt,2025-11-14
2025-11-14 22:15:00,0.0,0.0,0.0,0.0,36.75,77.32,False,11,S_BE_opt,2025-11-14
2025-11-14 22:30:00,0.0,0.0,0.0,0.0,36.75,77.48,False,11,S_BE_opt,2025-11-14
2025-11-14 22:45:00,0.0,0.0,0.0,0.0,36.75,7.76,False,11,S_BE_opt,2025-11-14
2025-11-14 23:00:00,0.0,0.0,0.0,0.0,36.75,63.81,False,11,S_BE_opt,2025-11-14
2025-11-14 23:15:00,0.0,0.0,0.0,0.0,36.75,35.19,False,11,S_BE_opt,2025-11-14
2025-11-14 23:30:00,0.0,0.0,0.0,0.0,36.75,24.55,False,11,S_BE_opt,2025-11-14
2025-11-14 23:45:00,0.0,0.0,0.0,0.0,36.75,29.13,False,11,S_BE_opt,2025-11-14
2025-11-15 00:00:00,0.0,0.0,0.0,0.0,36.75,28.5,False,11,S_BE_opt,2025-11-15
2025-11-15 00:15:00,0.0,0.0,0.0,0.0,36.75,26.12,False,11,S_BE_opt,2025-11-15
2025-11-15 00:30:00,0.0,0.0,0.0,0.0,36.75,8.59,False,11,S_BE_opt,2025-11-15
2025-11-15 00:45:00,0.0,0.0,0.0,0.0,36.75,15.91,False,11,S_BE_opt,2025-11-15
2025-11-15 01:00:00,0.0,0.0,0.0,0.0,36.75,16.17,False,11,S_BE_opt,2025-11-15
2025-11-15 01:15:00,0.0,0.0,0.0,0.0,36.75,10.69,False,11,S_BE_opt,2025-11-15
2025-11-15 01:30:00,0.0,0.0,0.0,0.0,36.75,13.88,False,11,S_BE_opt,2025-11-15
2025-11-15 01:45:00,-0.0,0.0,0.0,0.0,36.75,-7.75,False,11,S_BE_opt,2025-11-15
2025-11-15 02:00:00,0.0,0.0,0.0,0.0,36.75,22.17,False,11,S_BE_opt,2025-11-15
2025-11-15 02:15:00,0.0,0.0,0.0,0.0,36.75,21.87,False,11,S_BE_opt,2025-11-15
2025-11-15 02:30:00,0.0,0.0,0.0,0.0,36.75,60.59,False,11,S_BE_opt,2025-11-15
2025-11-15 02:45:00,0.0,0.0,0.0,0.0,36.75,48.25,False,11,S_BE_opt,2025-11-15
2025-11-15 03:00:00,0.0,0.0,0.0,0.0,36.75,52.78,False,11,S_BE_opt,2025-11-15
2025-11-15 03:15:00,0.0,0.0,0.0,0.0,36.75,23.21,False,11,S_BE_opt,2025-11-15
2025-11-15 03:30:00,0.0,0.0,0.0,0.0,36.75,48.62,False,11,S_BE_opt,2025-11-15
2025-11-15 03:45:00,0.0,0.0,0.0,0.0,36.75,17.91,False,11,S_BE_opt,2025-11-15
2025-11-15 04:00:00,0.0,0.0,0.0,0.0,36.75,12.74,False,11,S_BE_opt,2025-11-15
2025-11-15 04:15:00,0.0,0.0,0.0,0.0,36.75,12.69,False,11,S_BE_opt,2025-11-15
2025-11-15 04:30:00,0.0,0.0,0.0,0.0,36.75,12.69,False,11,S_BE_opt,2025-11-15
2025-11-15 04:45:00,0.0,0.0,0.0,0.0,36.75,12.69,False,11,S_BE_opt,2025-11-15
2025-11-15 05:00:00,0.0,0.0,0.0,0.0,36.75,16.35,False,11,S_BE_opt,2025-11-15
2025-11-15 05:15:00,0.0,0.0,0.0,0.0,36.75,11.21,False,11,S_BE_opt,2025-11-15
2025-11-15 05:30:00,0.0,0.0,0.0,0.0,36.75,9.51,False,11,S_BE_opt,2025-11-15
2025-11-15 05:45:00,0.0,0.0,0.0,0.0,36.75,9.35,False,11,S_BE_opt,2025-11-15
2025-11-15 06:00:00,0.0,0.0,0.0,0.0,36.75,9.49,False,11,S_BE_opt,2025-11-15
2025-11-15 06:15:00,0.0,0.0,0.0,0.0,36.75,24.6,False,11,S_BE_opt,2025-11-15
2025-11-15 06:30:00,0.0,0.0,0.0,0.0,36.75,8.38,False,11,S_BE_opt,2025-11-15
2025-11-15 06:45:00,0.0,0.0,0.0,0.0,36.75,9.53,False,11,S_BE_opt,2025-11-15
2025-11-15 07:00:00,0.0,0.0,0.0,0.0,36.75,11.15,False,11,S_BE_opt,2025-11-15
2025-11-15 07:15:00,0.0,0.0,0.0,0.0,36.75,9.64,False,11,S_BE_opt,2025-11-15
2025-11-15 07:30:00,0.0,0.0,0.0,0.0,36.75,8.73,False,11,S_BE_opt,2025-11-15
2025-11-15 07:45:00,0.0,0.0,0.0,0.0,36.75,13.71,False,11,S_BE_opt,2025-11-15
2025-11-15 08:00:00,0.0,0.0,0.0,0.0,36.75,10.01,False,11,S_BE_opt,2025-11-15
2025-11-15 08:15:00,0.0,0.0,0.0,0.0,36.75,10.11,False,11,S_BE_opt,2025-11-15
2025-11-15 08:30:00,0.0,0.0,0.0,0.0,36.75,11.41,False,11,S_BE_opt,2025-11-15
2025-11-15 08:45:00,0.027829999999999997,0.0,2.75,2.75,39.5,10.12,True,11,S_BE_opt,2025-11-15
2025-11-15 09:00:00,0.0347325,0.0,2.75,2.75,42.25,12.63,True,11,S_BE_opt,2025-11-15
2025-11-15 09:15:00,0.0,0.0,0.0,0.0,42.25,11.56,False,11,S_BE_opt,2025-11-15
2025-11-15 09:30:00,0.0,0.0,0.0,0.0,42.25,11.64,False,11,S_BE_opt,2025-11-15
2025-11-15 09:45:00,0.0,0.0,0.0,0.0,42.25,12.0,False,11,S_BE_opt,2025-11-15
2025-11-15 10:00:00,0.0,0.0,0.0,0.0,41.5,4.9,False,11,S_BE_opt,2025-11-15
2025-11-15 10:15:00,0.0,0.0,0.0,0.0,40.75,9.84,False,11,S_BE_opt,2025-11-15
2025-11-15 10:30:00,0.0,0.0,0.0,0.0,40.0,9.75,False,11,S_BE_opt,2025-11-15
2025-11-15 10:45:00,0.0,0.0,0.0,0.0,39.25,10.02,False,11,S_BE_opt,2025-11-15
2025-11-15 11:00:00,0.0,0.0,0.0,0.0,38.5,9.48,False,11,S_BE_opt,2025-11-15
2025-11-15 11:15:00,0.0,0.0,0.0,0.0,37.75,9.44,False,11,S_BE_opt,2025-11-15
2025-11-15 11:30:00,0.0,0.0,0.0,0.0,37.0,10.63,False,11,S_BE_opt,2025-11-15
2025-11-15 11:45:00,0.0,0.0,0.0,0.0,36.25,10.33,False,11,S_BE_opt,2025-11-15
2025-11-15 12:00:00,0.0,0.0,0.0,0.0,35.5,17.14,False,11,S_BE_opt,2025-11-15
2025-11-15 12:15:00,0.0,0.0,0.0,0.0,34.75,67.2,False,11,S_BE_opt,2025-11-15
2025-11-15 12:30:00,0.0,0.0,0.0,0.0,34.0,58.93,False,11,S_BE_opt,2025-11-15
2025-11-15 12:45:00,0.0,0.0,0.0,0.0,33.25,66.88,False,11,S_BE_opt,2025-11-15
2025-11-15 13:00:00,0.0,0.0,0.0,0.0,32.5,9.47,False,11,S_BE_opt,2025-11-15
2025-11-15 13:15:00,0.0,0.0,0.0,0.0,31.75,9.47,False,11,S_BE_opt,2025-11-15
2025-11-15 13:30:00,0.0,0.0,0.0,0.0,31.0,9.47,False,11,S_BE_opt,2025-11-15
2025-11-15 13:45:00,0.0,0.0,0.0,0.0,30.25,9.47,False,11,S_BE_opt,2025-11-15
2025-11-15 14:00:00,0.0,0.0,0.0,0.0,29.5,9.23,False,11,S_BE_opt,2025-11-15
2025-11-15 14:15:00,0.0,0.0,0.0,0.0,28.75,9.14,False,11,S_BE_opt,2025-11-15
2025-11-15 14:30:00,0.0,0.0,0.0,0.0,28.0,9.33,False,11,S_BE_opt,2025-11-15
2025-11-15 14:45:00,0.0,0.0,0.0,0.0,27.25,9.94,False,11,S_BE_opt,2025-11-15
2025-11-15 15:00:00,0.0,0.0,0.0,0.0,26.5,8.82,False,11,S_BE_opt,2025-11-15
2025-11-15 15:15:00,0.0,0.0,0.0,0.0,25.75,9.1,False,11,S_BE_opt,2025-11-15
2025-11-15 15:30:00,0.0,0.0,0.0,0.0,25.0,9.22,False,11,S_BE_opt,2025-11-15
2025-11-15 15:45:00,0.0,0.0,0.0,0.0,24.25,9.43,False,11,S_BE_opt,2025-11-15
2025-11-15 16:00:00,0.0,0.0,0.0,0.0,23.5,14.64,False,11,S_BE_opt,2025-11-15
2025-11-15 16:15:00,0.0,0.0,0.0,0.0,22.75,10.88,False,11,S_BE_opt,2025-11-15
2025-11-15 16:30:00,0.0,0.0,0.0,0.0,22.0,10.36,False,11,S_BE_opt,2025-11-15
2025-11-15 16:45:00,0.0,0.0,0.0,0.0,21.25,13.69,False,11,S_BE_opt,2025-11-15
2025-11-15 17:00:00,0.0,0.0,0.0,0.0,20.5,18.09,False,11,S_BE_opt,2025-11-15
2025-11-15 17:15:00,0.0,0.0,0.0,0.0,19.75,10.12,False,11,S_BE_opt,2025-11-15
2025-11-15 17:30:00,0.0,0.0,0.0,0.0,19.0,12.21,False,11,S_BE_opt,2025-11-15
2025-11-15 17:45:00,0.0,0.0,0.0,0.0,18.25,10.67,False,11,S_BE_opt,2025-11-15
2025-11-15 18:00:00,0.0,0.0,0.0,0.0,17.5,17.41,False,11,S_BE_opt,2025-11-15
2025-11-15 18:15:00,0.0,0.0,0.0,0.0,16.75,11.73,False,11,S_BE_opt,2025-11-15
2025-11-15 18:30:00,0.0,0.0,0.0,0.0,16.0,10.67,False,11,S_BE_opt,2025-11-15
2025-11-15 18:45:00,0.0,0.0,0.0,0.0,15.25,11.81,False,11,S_BE_opt,2025-11-15
2025-11-15 19:00:00,0.0,0.0,0.0,0.0,14.5,10.5,False,11,S_BE_opt,2025-11-15
2025-11-15 19:15:00,0.0,0.0,0.0,0.0,13.75,10.24,False,11,S_BE_opt,2025-11-15
2025-11-15 19:30:00,0.0,0.0,0.0,0.0,13.0,11.36,False,11,S_BE_opt,2025-11-15
2025-11-15 19:45:00,0.0,0.0,0.0,0.0,12.25,10.66,False,11,S_BE_opt,2025-11-15
2025-11-15 20:00:00,0.0,0.0,0.0,0.0,12.25,10.22,False,11,S_BE_opt,2025-11-15
2025-11-15 20:15:00,0.0,0.0,0.0,0.0,12.25,10.16,False,11,S_BE_opt,2025-11-15
2025-11-15 20:30:00,0.0,0.0,0.0,0.0,12.25,10.12,False,11,S_BE_opt,2025-11-15
2025-11-15 20:45:00,0.0,0.0,0.0,0.0,12.25,10.19,False,11,S_BE_opt,2025-11-15
2025-11-15 21:00:00,0.0,0.0,0.0,0.0,12.25,11.74,False,11,S_BE_opt,2025-11-15
2025-11-15 21:15:00,0.0,0.0,0.0,0.0,12.25,10.71,False,11,S_BE_opt,2025-11-15
2025-11-15 21:30:00,0.0,0.0,0.0,0.0,12.25,10.13,False,11,S_BE_opt,2025-11-15
2025-11-15 21:45:00,0.0337975,0.0,2.75,2.75,15.0,12.29,True,11,S_BE_opt,2025-11-15
2025-11-15 22:00:00,0.0,0.0,0.0,0.0,15.0,28.01,False,11,S_BE_opt,2025-11-15
2025-11-15 22:15:00,0.0,0.0,0.0,0.0,15.0,40.14,False,11,S_BE_opt,2025-11-15
2025-11-15 22:30:00,0.0,0.0,0.0,0.0,15.0,32.03,False,11,S_BE_opt,2025-11-15
2025-11-15 22:45:00,0.0,0.0,0.0,0.0,15.0,27.39,False,11,S_BE_opt,2025-11-15
2025-11-15 23:00:00,0.0,0.0,0.0,0.0,15.0,32.85,False,11,S_BE_opt,2025-11-15
2025-11-15 23:15:00,0.0,0.0,0.0,0.0,15.0,12.9,False,11,S_BE_opt,2025-11-15
2025-11-15 23:30:00,0.0,0.0,0.0,0.0,15.0,16.73,False,11,S_BE_opt,2025-11-15
2025-11-15 23:45:00,0.0,0.0,0.0,0.0,15.0,13.61,False,11,S_BE_opt,2025-11-15
2025-11-16 00:00:00,0.0,0.0,0.0,0.0,15.0,25.9,False,11,S_BE_opt,2025-11-16
2025-11-16 00:15:00,0.0446875,0.0,2.75,2.75,17.75,16.25,True,11,S_BE_opt,2025-11-16
2025-11-16 00:30:00,0.034485,0.0,2.75,2.75,20.5,12.54,True,11,S_BE_opt,2025-11-16
2025-11-16 00:45:00,0.0380325,0.0,2.75,2.75,23.25,13.83,True,11,S_BE_opt,2025-11-16
2025-11-16 01:00:00,0.0,0.0,0.0,0.0,23.25,8.71,False,11,S_BE_opt,2025-11-16
2025-11-16 01:15:00,0.0,0.0,0.0,0.0,23.25,24.03,False,11,S_BE_opt,2025-11-16
2025-11-16 01:30:00,0.0,0.0,0.0,0.0,23.25,20.51,False,11,S_BE_opt,2025-11-16
